Transaction_ID,Date,Shop,Location,Staff,Business Type,Item,Category,Weight,Karat,Making,Sales,Cost,Profit
4965,3/24/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Chain,4.39,22K,158.67,1638.1,1192.9825,445.1175
4966,3/10/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Rings,5.27,22K,26.96,1747.62,1447.9325,299.6875
4967,3/27/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Rings,2.38,22K,68.18,876.19,638.435,237.755
4968,3/9/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Rings,0.92,22K,37.94,338.09,248.17,89.92
4969,3/16/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Chain,32.5,22K,0.18,10871.43,8636.875,2234.555
4970,3/16/2025,Shamal,UAE,SHAMLA-385,Retail,22K,HOOK,0.04,22K,19.95,33.33,11.13845048,22.19154952
4971,3/16/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Bangle,7.93,22K,2.65,2655.24,2111.3625,543.8775
4972,3/21/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Locket,1.36,22K,63.1,519.04,367.54,151.5
4973,3/22/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Bracelet,11.39,22K,230.15,4074.28,3083.8425,990.4375
4974,3/28/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Rings,2.31,22K,28.25,820,632.3625,187.6375
4975,3/25/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Locket,4.92,22K,112.31,1766.66,1396.05,370.61
4976,3/25/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Chain,7.11,22K,34.97,2425.71,1889.4825,536.2275
4977,4/17/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Locket,2.95,22K,138.49,1238.1,837.0625,401.0375
4978,4/17/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Ring,10.13,22K,224.04,4000,2773.0875,1226.9125
4979,4/30/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Chain,3.14,22K,79.44,1238.1,834.455,403.645
4980,3/29/2025,Shamal,UAE,SHAMLA-385,Retail,22K,Bracelet,2.53,22K,57.62,928.57,682.4675,246.1025
4981,4/12/2025,Shamal,UAE,SHAMLA-385,Retail,24K,BAR,10,24K,261.9,4161.9,2850,1311.9
4982,4/20/2025,Shamal,UAE,SHAMLA-385,Retail,24K,BAR,50,24K,0.48,20037.98,14165,5872.98
4983,4/20/2025,Shamal,UAE,SHAMLA-385,Retail,24K,BAR,10,24K,0.48,4007.98,2850,1157.98
4984,3/29/2025,Shamal,UAE,SHAMLA-385,Retail,24K,BAR,2.5,24K,4.16,929.79,721.25,208.54
4985,3/29/2025,Shamal,UAE,SHAMLA-385,Retail,24K,BAR,2.5,24K,4.16,929.79,721.25,208.54
4986,3/27/2025,Shamal,UAE,SHAMLA-385,Retail,999,LOOSE,15.02,999,3.43,5497,4258.201091,1238.798909
4987,1/1/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,1.74,18K,70.24,495.24,405.942,89.298
4988,3/3/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,0.95,18K,68.01,319.05,225.15,93.9
4989,1/9/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Bracelet,6.81,18K,220.99,1904.76,1641.21,263.55
4990,1/22/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,2.88,18K,116.98,857.14,681.12,176.02
4991,1/22/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Bracelet,8.18,18K,316.79,2419.05,1938.66,480.39
4992,1/9/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,1.66,18K,94.32,504.76,387.278,117.482
4993,1/9/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,1.24,18K,93.41,400,294.0784,105.9216
4994,2/11/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Necklace,1.36,18K,55.92,419.04,319.6,99.44
4995,2/4/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Chain,1.55,18K,53.48,461.91,361.925,99.985
4996,4/19/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,2.51,18K,105.88,871.43,592.36,279.07
4997,3/25/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,0.99,18K,58.36,333.33,233.64,99.69
4998,4/21/2025,Shamal,UAE,SRIJANA-215,Retail,18K,LOCKET,2.64,18K,134.64,952.38,612.48,339.9
4999,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Bangle,7.45,18K,399.5,2476.19,1756.3375,719.8525
5000,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Chain,2.35,18K,116.37,771.43,554.6,216.83
5001,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,2.09,18K,122.17,704.76,495.6644,209.0956
5002,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Locket,1.55,18K,91.75,523.81,362.7,161.11
5003,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,1.67,18K,72.58,538.09,389.611,148.479
5004,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,18K,LOCKET,1.67,18K,72.58,538.09,390.78,147.31
5005,4/17/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Locket,1.93,18K,66.14,652.38,455.48,196.9
5006,4/17/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,2.1,18K,66.89,704.77,495.6,209.17
5007,4/7/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Chain,1.41,18K,65.87,457.15,331.35,125.8
5008,4/7/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Locket,0.46,18K,62.83,190.48,108.56,81.92
5009,4/12/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,3.29,18K,137.15,1114.28,779.73,334.55
5010,4/12/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Bracelet,4.77,18K,164.27,1580.96,1125.72,455.24
5011,4/30/2025,Shamal,UAE,SRIJANA-215,Retail,18K,RING,1.28,18K,119.16,504.76,303.56,201.2
5012,4/30/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,2.05,18K,125.3,742.86,486.178,256.682
5013,4/30/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,1.74,18K,118.68,642.86,411.336,231.524
5014,2/3/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Rings,1.74,18K,165.78,619.05,412.38,206.67
5015,2/3/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,1.62,18K,85.58,504.76,379.52064,125.23936
5016,2/3/2025,Shamal,UAE,SRIJANA-215,Retail,18K,Ring,1.77,18K,84.87,542.86,419.7732,123.0868
5017,4/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,CHAIN,25.71,22K,0.5,8716.19,6845.2875,1870.9025
5018,4/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,4.75,22K,312.36,1919.05,1309.8125,609.2375
5019,1/3/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,1.88,22K,56.4,614.29,509.01,105.28
5020,3/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,12.01,22K,289.48,4342.86,3209.6725,1133.1875
5021,3/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,CHAIN,19.85,22K,0.62,6700,5275.1375,1424.8625
5022,2/7/2025,Shamal,UAE,SRIJANA-215,Retail,22K,CHAIN,8.01,22K,89.45,2666.67,2128.6575,538.0125
5023,1/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,15.99,22K,386.18,5095.24,4377.2625,717.9775
5024,1/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,2.6,22K,91.44,857.14,693.55,163.59
5025,1/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,RING,4.5,22K,398.56,1723.81,1337.895,385.915
5026,1/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,4.87,22K,18.16,1452.38,1294.2025,158.1775
5027,1/9/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,4.39,22K,83.72,1395.23,1186.3975,208.8325
5028,1/20/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,5.13,22K,125.29,1680.96,1396.6425,284.3175
5029,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,1.13,22K,29.04,371.43,301.9925,69.4375
5030,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,6.52,22K,233.96,2209.52,1810.93,398.59
5031,1/5/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,5.2,22K,150.58,1692.38,1426.1,266.28
5032,1/5/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,41.52,22K,1195.99,13506.67,11407.62,2099.05
5033,1/5/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,9.86,22K,199.37,3122.86,2659.735,463.125
5034,1/5/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,5.51,22K,153.9,1787.62,1508.3625,279.2575
5035,1/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,LOCKET,1,22K,29.56,323.81,261.75,62.06
5036,1/15/2025,Shamal,UAE,SRIJANA-215,Retail,22K,HOOK,0.42,22K,11.26,138.1,113.221086,24.87891396
5037,1/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,5.04,22K,118.26,1642.86,1382.22,260.64
5038,1/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,30.85,22K,477.39,9809.52,8290.9375,1518.5825
5039,1/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,4.58,22K,105.03,1490.48,1262.935,227.545
5040,1/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,12.39,22K,2.55,3676.19,3292.6425,383.5475
5041,1/11/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,7.48,22K,171.49,2428.58,2055.13,373.45
5042,1/11/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,13.62,22K,144.45,4254.29,3619.515,634.775
5043,1/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.2,22K,105.06,1361.91,1151.85,210.06
5044,1/18/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,2.27,22K,55.05,742.86,622.5475,120.3125
5045,1/18/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,8.21,22K,2.85,2490.48,2185.9125,304.5675
5046,1/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,10.38,22K,195.47,3252.38,2800.005,452.375
5047,1/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,1.54,22K,43.91,504.76,415.415,89.345
5048,1/2/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,7.71,22K,237.79,2523.81,2118.3225,405.4875
5049,1/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,9.46,22K,71.17,2857.14,2513.995,343.145
5050,1/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,2.94,22K,77.03,942.86,801.885,140.975
5051,1/9/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,3.62,22K,54.57,1133.33,962.015,171.315
5052,1/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,LOCKET,2.37,22K,45.49,742.86,645.2325,97.6275
5053,1/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,10.36,22K,386.32,3476.19,2939.65,536.54
5054,1/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,17.99,22K,263.05,5628.57,4834.8125,793.7575
5055,1/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.16,22K,99.9,1333.34,1111.76,221.58
5056,1/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,-4.51,22K,-91.35,-1428.57,1205.2975,-223.2725
5057,1/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.51,22K,91.35,1428.57,1205.2975,223.2725
5058,1/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,7.5,22K,2.65,2209.53,1993.125,216.405
5059,1/15/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,4.36,22K,101.52,1409.52,1195.73,213.79
5060,1/11/2025,Shamal,UAE,SRIJANA-215,Retail,22K,ANKLET,19.05,22K,1.18,5749.52,5062.5375,686.9825
5061,1/11/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Anklet,10.16,22K,60.89,3126.67,2700.02,426.65
5062,1/14/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.95,22K,104.43,1585.72,1355.0625,230.6575
5063,1/15/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,31.35,22K,799.76,10204.76,8770.1625,1434.5975
5064,1/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,43.7,22K,2.88,13309.53,11613.275,1696.255
5065,1/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,HOOK,1.15,22K,5.84,354.29,309.4102471,44.87975295
5066,1/21/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,1.47,22K,46.15,495.24,402.4125,92.8275
5067,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,5.75,22K,162.51,1904.76,1574.0625,330.6975
5068,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,0.93,22K,46.78,328.57,255.5175,73.0525
5069,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,4.75,22K,41.7,1480.95,1262.3125,218.6375
5070,2/2/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,7.74,22K,198.21,2628.57,2083.995,544.575
5071,1/21/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,9.28,22K,1.15,2836.19,2466.16,370.03
5072,1/21/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,9.71,22K,0.26,2966.67,2580.4325,386.2375
5073,1/21/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,10.33,22K,1.32,3157.14,2745.1975,411.9425
5074,1/28/2025,Shamal,UAE,SRIJANA-215,Retail,22K,CHAIN,10.76,22K,64.18,3380.95,2859.47,521.48
5075,2/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,17.42,22K,103.18,5560,4629.365,930.635
5076,2/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,6.36,22K,145.82,2142.86,1718.79,424.07
5077,1/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,RING,3.48,22K,307.06,1357.15,1050.89,306.26
5078,1/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,3.55,22K,78.35,1176.19,975.3625,200.8275
5079,1/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,2.76,22K,66.14,923.81,756.93,166.88
5080,1/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,3.05,22K,85.54,1033.33,837.9875,195.3425
5081,1/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,15.81,22K,392.51,5285.71,4391.2275,894.4825
5082,1/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,2.84,22K,98.42,980.95,766.09,214.86
5083,1/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,3.16,22K,70.41,1052.38,852.41,199.97
5084,2/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,1.78,22K,48.1,619.04,481.935,137.105
5085,2/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,3.53,22K,58.04,1200,943.3925,256.6075
5086,2/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,8.78,22K,34.82,2919.05,2346.455,572.595
5087,2/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,8.68,22K,34.33,2885.71,2319.73,565.98
5088,2/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,8.96,22K,42.35,2985.71,2394.56,591.15
5089,2/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,9.07,22K,34.78,3014.28,2423.9575,590.3225
5090,2/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,14.12,22K,0.51,4649.52,3759.45,890.07
5091,2/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,13.37,22K,0.79,4402.86,3559.7625,843.0975
5092,3/5/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,5.67,22K,174.88,2019.05,1597.5225,421.5275
5093,1/7/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,3.23,22K,68.54,1023.81,863.2175,160.5925
5094,1/7/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,3.39,22K,68.84,1071.43,905.9775,165.4525
5095,1/7/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.37,22K,88.52,1380.95,1200.6575,180.2925
5096,1/7/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,4.66,22K,97.99,1476.19,1280.335,195.855
5097,2/3/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,1.21,22K,89.45,466.67,327.0025,139.6675
5098,2/3/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,3.88,22K,123.74,1333.33,1056.33,277
5099,1/26/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,20.44,22K,0.65,6352.38,5431.93,920.45
5100,2/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,16.99,22K,493.31,5942.85,4668.0025,1274.8475
5101,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.83,22K,112.41,1680.95,1324.6275,356.3225
5102,2/14/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,5.55,22K,101.23,1928.57,1510.9875,417.5825
5103,1/14/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,2.59,22K,96.37,871.43,710.3075,161.1225
5104,1/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,13.91,22K,260.24,4561.91,3821.7725,740.1375
5105,1/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,3.21,22K,54.93,1047.62,865.8975,181.7225
5106,1/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,EARRINGS,7.01,22K,127.4,2295.24,1890.9475,404.2925
5107,2/1/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,1.78,22K,117.27,676.19,481.935,194.255
5108,2/3/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,7.91,22K,87.32,2580.95,2102.0825,478.8675
5109,1/18/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,4.52,22K,87.58,1457.14,1221.53,235.61
5110,3/24/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,2.68,22K,63.5,966.66,739.01,227.65
5111,2/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,7.76,22K,172,2657.14,2132.06,525.08
5112,1/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,28.92,22K,1485.06,10428.57,7945.77,2482.8
5113,1/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,2.36,22K,66.63,800,630.71,169.29
5114,1/26/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,51.8,22K,8.87,16105.72,13765.85,2339.87
5115,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,2.6,22K,51.25,839.05,694.85,144.2
5116,1/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,2.03,22K,42.06,657.15,547.5925,109.5575
5117,2/26/2025,Shamal,UAE,SRIJANA-215,Retail,22K,BANGLE,10.26,22K,202.12,3557.14,2685.555,871.585
5118,2/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,3.99,22K,84.74,1390.47,1094.2575,296.2125
5119,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,BANGLE,9.18,22K,223.16,3206.66,2522.205,684.455
5120,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,14.26,22K,286.45,4920.95,3868.025,1052.925
5121,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,3.66,22K,55.26,1244.76,972.645,272.115
5122,1/26/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,11.31,22K,199.7,3714.28,3084.8025,629.4775
5123,1/29/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,7.68,22K,2.08,2380.96,2040.96,340
5124,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,9.89,22K,177.18,3391.43,2677.7175,713.7125
5125,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,13.83,22K,245.25,4740,3744.4725,995.5275
5126,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,1.37,22K,66.18,511.43,366.8175,144.6125
5127,2/23/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,12.72,22K,240.52,4419.04,3482.1,936.94
5128,2/17/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,-4.18,22K,-103.28,-1452.38,1123.375,-329.005
5129,2/10/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,4.18,22K,103.28,1452.38,1123.375,329.005
5130,2/14/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Anklet,9.93,22K,16.27,3285.72,2633.9325,651.7875
5131,3/3/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,10.81,22K,5.53,3480.95,2872.7575,608.1925
5132,3/3/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,23.72,22K,6.4,7632.38,6303.59,1328.79
5133,3/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,25.91,22K,90.66,8576.19,6885.5825,1690.6075
5134,3/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,19.49,22K,604.4,7123.81,5413.3475,1710.4625
5135,3/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,12.01,22K,335.03,4352.38,3269.7225,1082.6575
5136,3/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,20.22,22K,626.89,7390.48,5616.105,1774.375
5137,3/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,7.13,22K,138.82,2523.81,1937.5775,586.2325
5138,3/16/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,11.84,22K,237.62,4198.1,3223.44,974.66
5139,3/18/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,-7.13,22K,-18.82,-2403.81,1937.5775,-466.2325
5140,3/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,CHAIN,5.35,22K,142.74,1952.38,1443.1625,509.2175
5141,3/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,3.73,22K,98.27,1357.15,996.8425,360.3075
5142,3/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,HOOK,0.44,22K,13.4,161.9,118.3681173,43.53188266
5143,2/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,7.17,22K,138.21,2466.67,1969.9575,496.7125
5144,2/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,6.27,22K,120.96,2157.14,1722.6825,434.4575
5145,2/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,BANGLE,18.45,22K,108.36,6100,4930.7625,1169.2375
5146,2/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,BANGLE,18.95,22K,112.66,6266.67,5064.3825,1202.2875
5147,2/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,BANGLE,19.43,22K,113.92,6423.81,5192.6675,1231.1425
5148,3/2/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,3.14,22K,31.72,1038.09,839.165,198.925
5149,3/6/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,14.17,22K,0.47,4605.72,3765.6775,840.0425
5150,3/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bracelet,3.73,22K,72.93,1304.76,1017.3575,287.4025
5151,3/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,3.68,22K,70.39,1285.71,1007.4,278.31
5152,1/28/2025,Shamal,UAE,SRIJANA-215,Retail,22K,HOOK,1.25,22K,62.3,447.61,337.8762038,109.7337962
5153,1/28/2025,Shamal,UAE,SRIJANA-215,Retail,22K,CHAIN,3.96,22K,26.95,1247.62,1052.37,195.25
5154,3/29/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,5.14,22K,11.5,1780.95,1365.955,414.995
5155,2/15/2025,Shamal,UAE,SRIJANA-215,Retail,22K,BANGLE,23.28,22K,486.07,8017.15,6466.02,1551.13
5156,2/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,1.59,22K,68.87,592.38,425.7225,166.6575
5157,2/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,1.88,22K,69.58,688.57,509.01,179.56
5158,3/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Ring,3.53,22K,67.39,1219.05,955.7475,263.3025
5159,3/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,2.53,22K,59.7,895.23,683.7325,211.4975
5160,3/13/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,12.69,22K,466.28,4657.15,3524.6475,1132.5025
5161,2/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Locket,4.09,22K,67.66,1414.29,1119.6375,294.6525
5162,3/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,12.41,22K,432.8,4630.48,3422.0575,1208.4225
5163,3/19/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,13.68,22K,313.7,4940.96,3655.98,1284.98
5164,3/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,5.3,22K,106.49,1895.24,1429.675,465.565
5165,3/22/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,9.33,22K,220.65,3369.53,2554.0875,815.4425
5166,2/10/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,7.21,22K,1.51,2344.76,1916.0575,428.7025
5167,2/11/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Anklet,20.1,22K,1.1,6528.58,5341.575,1187.005
5168,4/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,11.87,22K,0.21,4015.24,3160.3875,854.8525
5169,4/4/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,12.2,22K,0.97,4127.62,3248.25,879.37
5170,4/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,6.05,22K,71.5,2095.23,1616.8625,478.3675
5171,4/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Rings,8.14,22K,172.41,2895.24,2236.465,658.775
5172,4/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,29.5,22K,503.68,10371.43,8046.125,2325.305
5173,4/8/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,17.47,22K,0.09,5843.81,4642.6525,1201.1575
5174,2/25/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,28.03,22K,366.36,9595.24,7491.0175,2104.2225
5175,2/27/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Necklace,10.6,22K,224.31,3666.66,2901.75,764.91
5176,4/15/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,12.88,22K,257.12,4897.14,3506.58,1390.56
5177,4/15/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Bangle,12.86,22K,257.28,4890.1,3501.135,1388.965
5178,3/26/2025,Shamal,UAE,SRIJANA-215,Retail,22K,Chain,8.66,22K,0.2,2914.29,2301.395,612.895
